id	NY AGI of All Returns	Taxable Income of All Returns	Cluster
19130	501792.00	424302.00	1
19131	228106.00	169675.00	1
19132	320653.00	273602.00	1
19133	87112.00	62205.00	5
19134	61013.00	45971.00	5
19135	56177.00	31034.00	5
19136	26888.00	25017.00	5
19137	361788.00	222599.00	1
19138	1546546.00	1132363.00	4
19139	66421.00	48337.00	5
19140	122660.12	98845.39	5
19141	6777.00	4491.00	5
19142	3527428.00	2629640.00	3
19143	86090.00	56093.00	5
19144	443384.00	377180.00	1
19145	42110.25	29726.60	5
19146	747184.00	725841.00	4
19148	16686.66	13423.72	5
19149	2104973.00	1630940.00	2
19150	171398.00	126621.00	5
19151	59489.00	32248.00	5
19152	2789800.00	775630.00	2
19153	12311.00	6864.00	5
19155	49096.00	15045.00	5
19156	43312.00	24205.00	5
19157	-360480.88	2033.67	5
19158	50902.00	49682.00	5
19159	619958.00	551446.00	1
19160	6904.00	4582.00	5
19161	3225465.00	2282064.00	3
19162	248375.00	72589.00	1
19163	199507.94	127468.37	1
19164	2116163.00	1736212.00	2
19165	23650.00	18304.00	5
19166	44916.88	37544.09	5
19167	145949.00	53502.00	5
19168	26307.00	21634.00	5
19169	955960.00	786065.00	4
19170	3604.00	235.00	5
19173	18712.00	2318.00	5
19174	290694.00	96875.00	1
19176	99015.16	75050.54	5
19177	136007.00	75480.00	5
19178	1417.98	325.39	5
19179	3642685.00	2771336.00	3
19180	3876.00	1734.00	5
19181	7382.00	5805.00	5
19183	7819.00	5074.00	5
19184	16727.00	11282.00	5
19186	1758837.00	1002454.00	2
19187	12231.00	9756.00	5
19188	4208.00	2847.00	5
19189	155909.00	119496.00	5
19190	5811.00	3165.00	5
19191	72931.00	33229.00	5
19192	472901.00	335787.00	1
19193	13861.00	4512.00	5
19194	4875.00	2585.00	5
19195	3828.00	2847.00	5
19196	3692.00	2262.00	5
19198	265.00	84.00	5
19199	114369.00	76220.00	5
19200	241893.00	138607.00	1
19201	34988.00	2397.00	5
19202	1112918.00	905535.00	4
19203	10744.00	646.00	5
19205	2540.00	1805.00	5
19206	65625.00	35987.00	5
