id	vehicle_type	sex_of_driver	age_of_driver	engine_capacity_(cc)	age_of_vehicle
157134	9	2	24	1956	6
157135	9	2	24	1956	6
157138	9	1	24	1400	15
157139	9	1	51	1868	16
157144	9	1	43	1794	14
157145	9	1	43	1794	14
157146	9	1	42	1994	13
157149	9	1	32	1560	4
157151	9	1	32	2494	12
157152	9	1	18	1299	18
157153	9	1	18	1299	18
157154	19	1	49	2198	3
157155	9	2	43	1590	14
157159	9	1	33	1596	13
157160	9	2	50	1388	5
157161	9	1	32	2967	7
157167	9	1	60	1596	8
157169	9	1	23	1398	2
157170	9	2	28	1360	18
157171	9	2	45	1995	5
157172	9	2	31	2497	10
157175	9	1	21	1149	10
157176	9	2	38	1386	11
157177	9	1	41	1399	7
157178	21	1	45	5193	1
157180	9	1	49	1896	7
157181	9	2	40	973	13
157182	9	2	40	973	13
157184	9	1	23	1560	3
157185	9	1	33	1598	2
157186	9	1	36	2435	15
157189	19	1	45	2151	13
157190	9	1	61	1248	9
157191	9	1	61	1248	9
157192	19	1	47	2402	6
157193	9	1	46	1597	7
157195	9	2	43	1796	9
157197	9	1	78	2198	8
157198	9	1	30	1560	2
157202	3	1	17	124	10
157205	9	1	23	1242	12
157208	9	1	65	1686	21
157209	5	1	54	1170	10
157210	9	1	21	1299	14
157211	9	1	65	1587	14
157212	2	1	17	49	16
157213	9	1	68	1997	11
157214	3	1	19	124	3
157215	9	1	37	1896	9
157219	9	2	25	1598	11
157220	9	2	45	1390	10
157221	19	1	29	2143	2
157225	9	2	48	1997	10
157226	9	2	22	1998	10
157229	9	2	28	1388	15
157230	8	1	60	1896	9
157231	9	1	69	1998	9
157232	9	2	28	1398	11
157233	9	1	48	1896	9
157234	9	1	30	1396	14
157235	9	1	36	1389	14
157236	9	1	36	1389	14
157237	9	1	36	1389	14
157238	9	1	65	1389	10
157240	9	2	17	1248	2
157241	9	2	45	1997	7
157242	9	2	45	1997	7
157243	9	1	21	1493	18
157244	11	1	50	7300	7
157245	19	1	42	2143	2
157248	9	1	23	998	10
157249	9	2	23	1968	7
157250	9	1	36	1997	13
157251	9	2	55	1798	10
157253	9	1	50	1968	9
157255	9	2	23	1388	11
157256	8	1	65	1968	7
157257	9	1	26	1995	7
157258	9	3	23	1368	6
157259	9	2	35	1598	8
157260	21	1	60	12809	1
157263	9	1	32	1598	11
157264	9	1	58	2143	6
157265	9	1	61	2435	17
157266	9	2	57	1398	12
157267	9	2	57	1398	12
157268	9	2	57	1398	12
157273	9	1	45	2435	15
157274	19	1	45	2198	2
157275	9	1	77	2198	13
157276	9	1	77	2198	13
157277	9	2	23	1598	3
157279	9	2	25	998	11
157280	9	1	23	1997	7
157282	9	1	26	1910	8
157283	9	1	22	1896	7
157284	9	1	22	1896	7
157285	9	1	22	1896	7
157286	9	1	22	1896	7
157288	9	1	52	1398	13
157289	9	1	26	1461	2
157290	19	1	17	1560	3
157295	9	2	65	1598	5
157300	9	1	54	2902	12
157301	9	2	29	1753	13
157302	9	2	29	1753	13
157303	9	2	29	1753	13
157304	21	1	54	6370	6
157306	9	1	24	1968	1
157307	5	1	54	800	4
157308	9	1	26	1995	3
157309	9	2	33	1390	3
157310	21	1	31	11967	2
157312	9	1	23	1598	3
157314	9	2	58	1598	13
157315	19	1	31	2464	5
157316	9	1	58	1995	1
157317	9	2	30	1339	9
157320	5	1	50	1198	6
157322	9	1	17	1229	8
157323	9	1	54	1995	8
157324	9	2	23	1198	8
157329	9	1	55	1497	12
157331	9	1	36	1360	8
157332	9	1	36	1360	8
157335	9	1	25	1968	9
157336	3	1	30	100	8
157337	9	1	19	1198	11
157338	9	2	26	1598	12
157339	9	2	26	1598	12
157340	9	2	26	1598	12
157341	9	2	66	998	7
157342	9	2	66	998	7
157344	9	1	24	1396	12
157348	9	1	33	1998	12
157351	9	1	71	2720	9
157352	9	1	50	1997	1
157353	9	1	45	1149	13
157354	9	2	23	1360	8
157357	9	1	32	1995	8
157358	9	1	40	2143	2
157359	9	1	46	1968	5
157360	9	1	51	2143	2
157361	9	1	27	1995	6
157362	9	2	49	1390	10
157363	9	1	25	1586	9
157364	9	2	54	1796	3
157368	9	2	49	1598	1
157369	9	1	73	1753	14
157373	9	1	29	1598	14
157375	8	1	30	1685	2
157378	9	1	50	1997	7
157379	9	2	71	1242	3
157381	9	2	48	1997	11
157383	9	1	52	1582	2
157384	9	1	50	1686	4
157385	9	1	38	1560	1
157386	9	2	36	1124	13
157387	9	3	50	2179	3
157389	9	2	30	2204	11
157393	9	1	60	998	2
157399	9	1	77	1339	9
157401	5	1	43	599	10
157403	9	2	34	1988	11
157404	9	2	23	1390	2
157405	9	1	39	1248	9
157406	9	1	18	1390	8
157408	9	1	31	2494	14
157409	3	1	29	124	1
157411	9	1	58	1997	5
157414	9	2	67	999	1
157416	9	2	37	1399	5
157417	9	1	30	1968	11
157418	9	1	59	1200	1
157419	9	1	20	1596	12
157421	9	1	20	1294	20
157422	9	2	40	1360	14
157425	9	1	23	1388	12
157426	9	1	80	1399	8
157427	9	1	65	2720	8
157429	9	1	22	1988	12
157430	9	1	24	1587	9
157431	9	1	71	1388	9
157432	9	1	27	1686	14
157433	9	1	27	1686	14
157434	9	1	26	1956	3
157435	9	2	63	1560	5
157436	9	1	40	1582	5
157437	9	2	61	1242	2
157438	9	2	23	1598	10
157439	9	2	41	998	15
157440	9	1	37	1348	13
157443	9	2	22	1390	3
157444	8	1	58	1686	5
157447	9	1	41	2171	14
157448	9	1	31	1598	4
157449	9	1	46	1560	3
157450	9	1	18	1396	15
157451	9	1	24	2597	14
157453	9	2	43	1364	8
157454	9	1	42	1896	8
157455	9	1	60	1997	3
157456	9	2	22	1753	10
157458	9	2	80	1396	12
157459	9	2	30	1910	9
157460	3	1	21	124	8
157461	9	2	43	996	1
157462	9	1	20	1364	6
157463	9	1	20	1364	6
157465	9	2	36	1149	11
157467	9	1	41	1796	7
157469	9	2	38	1398	10
157470	9	1	34	2987	6
157472	9	2	20	1242	7
157473	9	2	20	1242	7
157475	9	2	28	1968	3
157476	19	1	24	1248	5
157477	9	2	80	1275	18
157478	9	1	30	1994	17
157480	19	1	45	3920	6
157481	9	1	27	1388	9
157482	9	1	27	1796	12
157483	8	1	21	1360	3
157484	8	1	21	1360	3
157485	8	1	21	1360	3
157488	9	2	24	1896	11
157489	9	1	18	1124	15
157492	9	2	38	1388	17
157493	19	1	62	1560	1
157494	9	2	49	1398	12
157495	9	2	38	1388	3
157496	9	1	60	1461	5
157497	9	1	31	1587	10
157498	9	3	24	1248	11
157502	9	2	40	1360	13
157503	9	1	60	1199	11
157504	9	1	60	998	17
157505	9	1	58	996	1
157506	9	1	30	3246	11
157508	9	2	42	1598	2
157509	9	2	60	1998	7
157510	9	1	25	1124	13
157511	9	1	25	1124	13
157513	9	1	23	1390	7
157514	9	2	33	1988	11
157515	9	1	51	1598	4
157516	9	2	50	1560	2
157517	9	2	50	1560	2
157518	9	2	50	1560	2
157519	9	1	25	1968	7
157520	9	1	25	1968	7
157521	9	1	18	973	14
157522	9	1	18	973	14
157523	9	1	47	1970	13
157524	9	1	53	1248	8
157525	9	2	20	1242	2
157526	9	1	30	1868	14
157529	11	1	64	9000	10
157531	9	2	21	1400	15
157533	9	1	36	1389	16
157534	9	1	42	2488	10
157537	9	1	25	1229	7
157538	9	1	49	1762	17
157539	9	1	49	1762	17
157540	9	1	49	1762	17
157542	9	1	26	1794	13
157543	9	1	26	1794	13
157544	9	2	51	998	3
157545	9	2	51	998	3
157546	9	1	46	1997	7
157547	9	1	22	2902	13
157549	9	1	22	1595	7
157550	9	1	22	1595	7
157551	9	1	35	1390	11
157552	9	1	42	2993	4
157553	9	1	29	1796	11
157554	9	1	29	1796	11
157555	9	3	46	1997	14
157557	9	2	37	1598	11
157558	9	2	37	1598	11
157559	9	2	37	1598	11
157560	9	2	46	2319	15
157561	9	2	23	1199	15
157562	9	1	70	1995	2
157563	9	1	22	1595	16
157564	9	1	22	1595	16
157565	19	1	27	1896	7
157566	3	1	33	124	3
157567	17	1	29	5985	11
157568	9	1	45	1995	5
157569	9	1	48	1753	12
157570	9	1	55	1360	14
157571	9	1	55	1360	14
157572	9	1	55	1360	14
157573	19	1	26	1870	14
157575	9	1	56	1248	5
157576	9	2	29	1598	5
157577	9	1	39	1995	11
157578	9	2	50	1998	9
157580	9	1	31	1560	10
157583	9	1	21	1390	6
157587	9	2	19	796	15
157588	9	1	22	1984	1
157589	9	1	23	1242	13
157590	9	2	32	1868	15
157591	9	2	32	1868	15
157592	9	1	50	1995	11
157593	9	1	36	1598	10
157594	9	1	36	1598	10
157595	9	1	21	1299	14
157596	9	1	30	1798	15
157597	9	2	32	2993	8
157598	9	1	32	3628	7
157602	3	1	59	125	13
157604	5	1	32	675	8
157609	5	1	24	636	12
157611	19	1	19	2143	5
157614	9	1	26	1956	1
157615	21	1	48	10837	1
157617	9	2	25	1364	6
157618	9	1	36	1896	14
157620	9	1	90	1149	19
157625	9	1	51	1198	11
157628	9	2	40	1560	8
157629	9	2	40	1560	8
157630	9	2	45	1991	6
157632	9	2	24	1910	6
157633	9	1	38	1196	30
157634	9	1	37	1997	8
157636	9	2	28	1968	1
157637	9	1	32	1896	10
157638	9	1	22	1598	7
157640	9	2	37	2874	11
157642	9	1	23	1781	14
157643	9	1	23	1781	14
157644	21	1	43	11000	15
157650	9	2	40	1199	13
157652	9	1	52	1797	4
157653	9	1	82	1560	1
157654	9	1	66	1896	14
157655	11	1	50	4250	12
157656	3	1	31	100	10
157657	9	2	53	1399	4
157660	9	2	33	1396	14
157661	9	2	46	1596	7
157662	9	2	46	1896	9
157664	9	2	68	1796	10
157666	9	2	28	2179	3
157667	9	1	47	1560	5
157668	9	1	19	1796	13
157669	9	2	62	1598	2
157670	19	1	54	2496	18
157671	19	1	54	2496	18
157672	8	1	59	1896	8
157676	9	2	23	1798	7
157677	9	2	19	1910	8
157678	3	1	41	124	1
157680	9	1	53	1598	3
157682	9	2	21	1598	4
157683	9	1	30	998	13
157685	9	1	18	1229	10
157686	9	2	48	1461	1
157688	9	2	27	1968	9
157689	9	1	64	1984	3
157690	9	2	65	1497	9
157693	9	1	25	1299	12
157694	9	1	60	1339	7
157695	9	1	42	1995	8
157696	19	1	45	1598	8
157697	9	1	93	1997	6
157701	9	1	21	1598	5
157702	3	1	20	124	6
157706	9	2	46	1995	9
157708	19	1	62	1560	7
157710	9	2	40	1560	9
157711	9	2	40	1560	9
157712	21	1	40	12777	7
157713	9	1	40	1995	3
157714	9	1	40	1956	1
157715	9	1	40	1956	1
157716	9	1	25	1598	12
157718	3	1	22	125	1
157719	9	1	17	1149	8
157720	9	2	60	1396	14
157721	9	1	78	1798	1
157722	9	2	29	1796	12
157728	9	1	84	1399	6
157729	21	1	47	10837	9
157731	9	1	38	2993	8
157732	9	2	66	1360	16
157733	9	2	44	1896	7
157739	9	2	46	1364	6
157740	9	2	52	2000	8
157742	9	2	38	1598	11
157744	9	2	18	1398	1
157745	9	2	18	1398	1
157746	9	2	18	1398	1
157747	9	2	43	1995	5
157749	9	2	50	1796	11
157750	9	2	50	1796	11
157751	9	2	50	1796	11
157756	9	1	44	1686	13
157757	9	2	71	1398	3
157758	9	1	80	1242	10
157760	9	1	35	1596	8
157761	9	1	35	1596	8
157762	9	1	48	1390	18
157763	21	1	32	15607	2
157764	9	1	52	2143	3
157766	9	2	25	1400	9
157767	9	1	49	2143	3
157769	19	1	22	1968	2
157770	5	1	23	599	13
157772	9	2	65	1197	3
157773	19	1	55	1399	9
157775	9	1	66	1596	5
157776	9	1	66	1596	5
157777	9	1	45	1896	9
157778	9	1	45	1896	9
157779	9	1	19	1242	5
157780	9	1	25	6208	7
157781	9	1	25	6208	7
157782	9	1	25	6208	7
157783	9	2	92	1242	10
157784	9	1	58	1149	5
157788	9	1	30	1686	13
157789	9	1	30	1686	13
157791	9	1	23	1124	14
157792	9	1	23	1124	14
157793	9	1	23	1124	14
157794	9	1	39	1598	6
157795	9	1	29	1596	12
157797	9	2	53	1796	11
157800	9	1	26	1587	10
157802	9	2	51	1229	9
157803	9	2	36	1360	4
157804	9	1	65	1299	17
157805	9	1	43	1995	4
157808	9	2	38	1299	8
157809	9	1	57	1896	11
157810	9	1	34	1995	10
157811	3	1	26	133	1
157812	9	1	25	1598	9
157813	9	2	47	998	1
157814	9	2	86	1299	16
157816	19	1	28	2198	2
157817	9	2	60	1598	12
157818	9	1	35	1389	12
157819	9	1	41	1896	11
157820	9	1	41	1896	11
157821	9	2	61	1598	1
157822	9	1	22	1870	6
157823	9	1	22	1870	6
157824	9	2	23	1242	4
157826	21	1	46	11705	7
157827	9	2	17	1242	10
157830	9	2	20	998	2
157831	9	2	36	1398	11
157833	9	1	46	1560	4
157837	8	1	38	1910	8
157838	9	1	38	1998	12
157839	9	2	18	1229	3
157842	5	1	26	955	16
157843	5	1	20	800	10
157846	9	2	43	1910	10
157848	9	2	48	1242	6
157849	3	1	27	125	1
157851	9	1	28	1798	1
157855	9	1	27	2435	15
157856	9	1	27	2435	15
157857	19	1	62	1753	15
157858	9	2	20	1242	1
157859	9	1	31	1596	12
157860	19	1	51	1399	7
157861	8	1	50	1390	9
157862	9	1	48	1596	11
157863	9	1	19	973	13
157864	9	1	19	973	13
157865	9	1	19	973	13
157868	11	1	52	6700	7
157869	20	1	41	4250	10
157870	20	1	41	4250	10
157872	9	2	32	2231	6
157873	9	1	25	1896	14
157875	19	1	48	2143	3
157876	19	1	48	2143	3
157877	21	1	28	11967	4
157878	21	1	49	12740	1
157880	19	1	28	1968	5
157881	9	1	67	1242	11
157882	9	1	65	1988	15
157883	9	1	65	1988	15
157886	9	1	43	2199	3
157887	9	1	28	1839	12
157890	9	1	51	1461	9
157898	3	1	21	125	1
157899	9	2	27	2987	1
157901	9	1	30	1149	13
157903	3	1	51	108	5
157904	9	2	49	1988	11
157905	9	2	32	1587	13
157907	9	2	30	1560	4
157909	3	1	19	124	3
157910	19	1	18	2198	4
157914	9	2	20	1149	13
157915	11	1	60	4250	15
157916	9	2	20	1399	12
157917	9	2	36	1124	17
157919	9	1	42	1968	4
157920	9	2	49	1582	6
157921	19	1	49	2500	14
157922	9	1	69	1198	13
157923	9	2	39	1686	10
157925	9	2	32	1229	8
157928	9	1	25	1388	11
157929	9	1	23	3498	11
157930	9	1	30	1590	10
157932	5	1	20	600	15
157933	9	1	48	2148	13
157934	9	2	26	1686	7
157935	9	2	26	1686	7
157936	9	2	26	1686	7
157937	9	2	45	1968	2
157939	9	2	50	1390	2
157940	9	1	45	1995	11
157941	9	1	82	1388	5
157942	9	1	82	1388	5
157943	19	1	22	2148	8
157944	3	1	23	124	2
157946	9	1	36	1910	9
157947	9	1	36	1910	9
157948	9	2	19	1299	13
157949	9	2	45	2770	9
157953	9	2	31	1598	8
157954	9	2	25	1242	2
157955	9	1	37	1598	9
157956	9	2	54	1242	4
157958	21	1	47	16120	3
157960	9	2	19	1360	9
157965	3	1	28	125	3
157966	9	2	56	1896	13
157968	9	1	31	1997	8
157969	2	1	16	49	9
157971	9	1	32	1997	11
157972	19	1	43	1995	5
157973	9	1	26	1968	8
157974	9	2	20	1195	18
157975	9	1	41	1497	12
157976	9	1	30	2494	12
157977	2	1	42	124	9
157979	9	1	63	1242	13
157980	5	1	20	649	3
157985	9	1	28	1364	3
157990	9	1	39	1598	1
157991	9	1	40	1596	15
157992	5	1	27	599	10
157993	9	1	19	1248	8
157995	9	2	43	2198	10
157996	21	1	46	12740	5
157997	9	2	30	998	1
157998	9	2	47	1968	4
157999	9	2	47	1149	11
158000	9	1	62	1998	11
158001	9	2	22	1596	4
158002	9	1	32	1984	14
158009	9	2	59	1769	11
158010	9	2	49	1360	8
158011	9	1	35	1349	3
158013	9	2	25	1598	2
158016	9	1	55	1794	11
158020	3	1	29	109	1
158021	9	1	22	1968	7
158022	9	2	29	1397	6
158023	9	1	26	1968	1
158025	9	1	37	998	10
158026	9	1	61	2496	12
158027	9	1	55	1598	15
158028	9	1	25	1360	12
158029	9	2	35	1598	3
158030	9	2	35	1598	3
158035	9	2	36	1968	1
158038	9	1	73	2438	25
158040	9	2	51	1596	9
158042	9	1	24	1229	3
158043	9	1	24	1229	3
158044	9	1	24	1229	3
158045	9	1	24	1229	3
158046	9	1	24	1229	3
158047	21	1	50	4580	8
158048	9	1	28	2521	8
158049	9	1	28	2521	8
158050	9	2	77	1275	25
158051	5	1	51	748	24
158053	9	1	19	1360	16
158054	9	1	74	1997	12
158055	9	2	66	1560	5
158056	9	1	63	1364	7
158057	9	2	58	2521	6
158060	9	1	42	1997	8
158064	9	2	28	1242	11
158070	9	1	20	1389	20
158073	9	1	91	1197	1
158074	21	1	46	6693	2
158075	9	1	34	1968	1
158076	9	1	34	1968	1
158077	9	1	27	2521	8
158078	9	1	27	2521	8
158079	19	1	35	1995	6
158080	9	1	30	1997	12
158081	9	1	45	1339	11
158082	9	2	81	1390	11
158083	9	1	30	1995	7
158084	9	1	30	1995	7
158085	9	2	33	1242	3
158087	9	2	52	1389	12
158088	9	1	32	3200	9
158089	3	1	24	124	4
158091	9	2	41	1389	19
158092	9	2	22	998	1
158093	3	1	34	114	1
158094	9	1	20	1229	3
158098	9	2	33	1968	8
158099	9	2	33	1968	8
158100	9	2	24	1598	5
158101	3	1	25	125	10
158104	9	2	38	1896	10
158105	9	2	20	1242	4
158106	9	2	24	1598	12
158107	3	1	20	124	1
158109	9	2	18	1242	9
158110	9	2	45	1598	10
158111	9	2	23	1248	7
158112	9	1	54	1598	6
158114	9	1	22	1497	13
158115	19	1	25	1399	5
158116	9	1	30	1360	11
158117	9	2	24	1850	13
158119	9	1	38	1995	3
158120	9	1	23	1198	12
158121	9	1	17	1360	13
158123	9	1	75	1596	4
158124	9	2	53	1248	7
158125	9	2	72	1910	7
158130	9	1	60	1998	10
158132	19	1	48	1753	4
158133	9	1	42	1870	13
158134	9	2	42	1360	8
158135	9	1	37	1397	8
158136	9	2	23	1360	10
158137	21	1	23	12777	7
158138	9	2	47	1596	5
158139	9	2	47	1596	5
158140	9	1	18	1199	12
158141	9	1	19	1299	13
158142	9	2	20	1149	12
158143	9	2	20	1149	12
158144	5	1	45	749	20
158145	9	2	21	1240	11
158147	9	1	28	1390	12
158148	9	1	80	1120	3
158149	9	1	19	1248	9
158153	9	1	50	1796	14
158154	9	1	20	1390	10
158155	9	2	27	1599	7
158156	9	1	22	3498	9
158157	9	2	23	1587	12
158159	9	2	25	1895	14
158160	9	1	68	2378	10
158161	9	1	20	1598	4
158162	9	1	35	1560	10
158163	9	2	48	998	16
158166	9	1	32	1995	5
158168	5	1	25	656	10
158169	9	1	57	1398	3
158171	9	1	30	1248	8
158172	9	1	30	1248	8
158173	9	1	30	1248	8
158174	9	1	44	1997	1
158175	9	1	44	1997	1
158176	9	1	24	1360	13
158179	9	2	83	1895	16
158180	9	2	50	1461	9
158182	9	1	90	1360	17
158183	9	2	52	1994	11
158186	9	1	38	2720	7
158187	3	1	20	125	7
158192	9	2	30	1299	13
158194	9	1	23	1560	4
158196	9	1	24	1399	12
158197	9	1	47	1390	17
158198	9	1	47	1390	17
158199	9	1	29	1984	1
158200	9	1	23	1398	13
158201	3	1	31	124	1
158204	9	2	26	1390	8
158205	9	2	20	1388	12
158208	9	1	35	1896	15
158209	9	2	30	999	1
158213	9	1	25	1527	16
158216	9	2	82	1364	9
158217	9	2	43	1995	3
158218	9	1	18	999	13
158222	9	2	28	1587	12
158223	9	1	34	1968	8
158224	9	2	35	1997	3
158225	9	2	17	1198	6
158226	9	2	17	1198	6
158228	19	1	45	1560	2
158229	9	1	26	1796	6
158230	8	2	62	1560	11
158231	9	1	77	1396	16
158232	9	2	57	1598	11
158233	9	1	33	1198	11
158234	9	1	33	1198	11
158235	9	1	33	1198	11
158236	9	1	33	1198	11
158241	9	1	27	1988	10
158242	9	1	36	1956	6
158243	9	2	28	998	12
158244	9	1	37	1968	4
158246	11	1	41	5883	15
158247	9	1	26	2494	16
158248	9	1	40	1997	13
158250	9	1	35	1248	11
158251	9	1	25	2171	14
158252	9	1	25	2171	14
158253	5	1	54	1298	1
158254	9	1	21	1150	7
158255	9	1	21	1150	7
158256	9	1	22	1229	8
158262	9	2	31	1995	3
158263	9	1	21	1595	11
158264	9	2	19	998	15
158265	9	2	19	998	15
158266	9	2	25	1686	4
158268	9	2	50	1388	12
158269	9	2	40	2198	10
158270	5	1	25	1137	11
158271	9	2	26	1753	13
158272	9	2	60	1388	3
158274	9	2	27	1339	9
158275	9	2	47	1198	4
158276	9	2	19	1198	3
158278	9	1	24	1988	14
158279	9	2	25	1229	9
158283	9	1	46	1560	6
158285	9	2	82	1341	13
158286	9	2	57	1997	15
158290	9	1	21	1999	9
158291	9	2	24	1149	8
158294	9	1	49	1596	4
158297	9	1	19	1995	6
158298	9	2	36	1242	9
158301	9	1	37	1997	11
158302	9	1	52	2148	6
158304	9	1	61	1299	8
158305	9	1	69	2926	11
158310	9	1	56	1686	2
158312	9	2	29	1997	7
158314	9	1	19	1229	2
158315	9	1	34	1796	12
158316	9	1	22	1364	10
158319	9	1	22	1781	14
158320	9	1	48	1598	12
158322	9	1	30	1995	9
158323	9	1	31	1598	9
158324	9	1	22	1796	8
158326	9	2	37	1975	17
158327	9	1	37	1986	6
158330	20	1	43	9200	2
158332	9	1	49	1587	11
158333	9	1	35	1360	11
158334	9	1	54	1360	11
158336	9	1	54	1895	15
158339	9	2	30	1598	2
158340	9	2	36	1596	1
158341	9	1	53	1598	10
158343	9	2	42	1956	4
158344	19	1	35	1753	11
158346	9	2	39	1896	11
158347	9	1	55	1991	10
158349	9	1	45	1997	8
158350	9	2	24	998	4
158352	9	2	39	1299	15
158354	9	1	66	2295	13
158355	9	1	17	998	7
158358	9	2	34	1968	6
158359	9	2	28	1388	5
158362	9	1	50	1328	12
158364	9	1	42	1686	15
158365	9	1	21	1229	6
158366	9	2	74	2148	11
158367	9	1	21	2191	1
158368	9	1	18	1995	6
158369	9	1	58	1998	12
158372	21	1	53	10518	8
158376	9	1	57	1598	14
158379	9	1	39	1086	12
158382	9	1	36	4134	1
158385	5	1	35	600	15
158387	9	1	18	1988	15
158389	9	2	26	1390	14
158390	9	2	26	1390	14
158391	9	2	26	1390	14
158392	9	1	62	1560	1
158393	9	3	40	999	2
158394	9	1	24	1686	5
158395	5	1	46	899	19
158397	9	1	41	1997	16
158399	9	2	35	1988	13
158400	9	2	30	1229	4
158401	9	1	69	1560	4
158403	9	2	20	1248	7
158404	9	2	29	1242	9
158407	9	1	28	1598	2
158409	9	2	57	1242	17
158410	9	1	31	1598	12
158411	9	2	23	1398	4
158413	9	1	59	1968	8
158415	9	1	19	1560	8
158416	19	1	64	2198	2
158418	9	2	54	1582	3
158419	9	2	20	1199	12
158420	9	2	19	1360	4
158421	9	2	33	1598	11
158422	21	1	45	12740	1
158423	20	1	45	11946	6
158424	21	1	54	12777	3
158425	9	1	35	1498	8
158427	9	2	21	1870	9
158428	19	1	18	2148	7
158429	9	1	34	1598	7
158432	9	2	39	1984	3
158435	2	1	41	114	1
158436	9	2	37	1242	3
158439	9	2	52	1399	7
158440	9	1	39	2171	9
158441	9	1	77	1598	5
158442	9	2	56	1598	12
158443	9	2	40	1598	10
158445	2	1	17	49	6
158446	9	2	34	1360	13
158452	9	1	57	1997	4
158453	9	1	63	1598	13
158454	9	1	58	1984	7
158458	9	1	34	1999	8
158460	11	1	45	9200	9
158463	9	1	68	1896	10
158465	9	1	67	1242	12
158466	9	1	20	1956	2
158467	9	1	20	1956	2
158468	9	2	34	1388	12
158473	9	2	83	1198	3
158475	9	2	46	1598	14
158476	9	2	30	1796	8
158478	9	2	22	1200	3
158480	3	1	61	124	8
158481	3	1	61	124	8
158482	9	2	68	2685	12
158483	9	1	21	3123	9
158490	9	1	56	1910	7
158495	9	2	53	1560	1
158496	9	1	25	1995	9
158497	9	2	31	1968	6
158500	9	1	21	973	13
158503	9	1	29	1598	13
158505	9	1	63	989	12
158506	19	1	32	1998	11
158510	9	2	43	998	13
158511	9	2	37	973	15
158512	9	1	38	1896	10
158513	9	1	38	1896	10
158516	9	1	57	1870	12
158518	9	2	36	1598	5
158520	9	2	69	1197	2
158521	9	2	69	1197	2
158522	9	2	38	1560	4
158524	4	1	57	600	13
158525	9	1	21	1399	6
158526	9	1	80	1896	15
158527	9	1	80	1896	15
158529	9	2	43	2495	14
158530	9	1	37	1975	9
158531	9	1	37	1975	9
158532	9	1	37	1975	9
158533	9	1	37	1975	9
158534	9	1	37	1975	9
158535	9	2	80	1598	12
158536	9	1	70	2401	9
158537	9	1	22	1398	10
158538	9	2	29	2000	6
158539	9	1	85	1461	11
158542	9	1	50	1242	17
158543	9	1	50	1242	17
158544	9	1	50	1242	17
158545	9	1	50	1242	17
158546	9	1	50	1968	8
158550	9	1	83	1997	10
158551	9	1	83	1997	10
158553	9	2	52	1796	8
158554	9	2	52	1796	8
158555	9	1	76	1461	5
158556	9	1	30	1299	13
158557	20	1	32	4580	8
158559	9	1	30	1956	3
158562	9	2	28	1596	12
158563	9	1	29	1360	12
158564	9	2	25	1124	14
158573	3	1	47	125	53
158576	9	1	40	1368	5
158577	9	2	44	1242	18
158580	9	1	45	2993	9
158581	9	2	38	1149	7
158586	9	2	43	1796	9
158587	9	2	43	1796	9
158590	9	1	53	1596	7
158591	9	1	25	1968	6
158595	9	2	49	1998	16
158597	9	2	44	1598	10
158598	3	1	33	124	6
158599	9	1	23	1796	15
158600	5	1	48	1199	14
158601	9	2	53	1149	12
158603	9	1	24	1796	9
158604	9	2	54	1198	3
158605	9	2	49	998	1
158606	9	1	54	1587	8
158610	21	1	56	9186	2
158612	90	1	50	1997	2
158613	9	1	79	1108	13
158615	9	1	18	999	2
158616	9	2	44	1598	11
158618	9	1	28	1968	1
158619	9	2	34	1997	6
158620	9	1	64	2494	18
158621	9	1	64	2494	18
158622	9	1	56	1598	9
158623	9	1	56	1598	9
158624	9	1	26	1995	6
158626	9	1	63	898	1
158627	11	1	54	4500	5
158629	2	2	42	49	2
158630	19	1	42	1896	11
158631	9	1	21	1686	1
158632	9	2	57	1360	13
158634	9	2	26	1360	11
158635	9	1	41	2143	4
158636	9	1	41	2143	4
158637	9	2	30	1896	11
158639	9	1	44	1910	7
158640	9	1	29	1398	5
158642	11	1	42	4250	10
158644	9	2	45	1368	7
158645	9	1	18	1560	3
158646	9	1	18	1896	13
158647	9	1	18	1896	13
158648	9	1	81	1248	1
158653	9	1	48	1796	10
158654	9	1	77	1124	12
158655	9	1	18	1242	14
158658	9	2	69	1329	3
158659	97	1	44	898	1
158661	97	1	32	124	5
158663	9	1	57	1493	15
158666	9	2	31	1360	13
158668	9	1	23	1596	11
158669	9	1	19	1242	9
158670	9	2	20	1984	8
158671	9	2	65	1198	4
158672	9	2	54	1329	3
158673	9	2	48	1598	5
158675	9	1	68	1560	5
158677	9	1	18	1124	12
158678	9	1	49	1994	12
158680	9	2	28	1598	11
158681	9	2	28	1598	11
158684	9	1	54	1560	8
158685	9	1	33	1686	2
158687	9	2	39	1560	2
158688	9	1	42	1199	1
158689	9	2	57	1968	3
158690	9	2	44	1461	3
158692	9	1	28	1461	1
158694	9	2	35	1685	2
158695	9	1	23	3498	10
158696	9	1	58	2143	4
158697	9	1	58	2143	4
158699	9	1	27	1596	12
158700	9	2	47	5439	14
158701	9	2	54	1997	15
158702	9	2	18	1398	2
158703	9	1	20	1198	2
158705	9	2	68	1339	5
158711	19	1	30	2198	3
158713	9	1	23	1242	12
158715	98	1	53	12130	10
158716	9	1	39	1968	2
158717	9	1	35	996	3
158718	8	1	38	1560	7
158721	9	1	23	1124	13
158722	9	1	40	1242	3
158723	9	2	30	1995	13
158727	9	1	26	1910	9
